MOF Name,PLD (log10),LCD (log10),Density (g/cc),VSA (m2/cc),VF ,DC_CH4 (log10),DC_CO2 (log10),DC_H2S (log10),Qst_CH4,Qst_CO2,Qst_H2S,Qst_H2O
AMAFUQ_stripped.cif,0.764516856,0.828624456,2.08874,784.691,0.44786,-3.19E+00,-3.46E+00,-3.45E+00,-20.65774833,-24.50966728,-26.57935041,-12.60671462
AMAGAX_stripped.cif,0.784955896,0.8410903,1.45916,843.65,0.4564,-3.03E+00,-3.33E+00,-3.53E+00,-19.99611093,-23.8232584,-25.79585565,-12.30722254
AMAPUZ_stripped.cif,0.754366686,0.799897881,0.513617,3329.66,0.81324,-2.56E+00,-3.56E+00,-3.28E+00,-10.57988686,-28.30104353,-24.87010193,-67.53367505
AMAQAG_stripped.cif,0.731737802,0.831091313,0.495066,3568.58,0.82804,-2.63E+00,-3.45E+00,-3.45E+00,-8.49912459,-24.35511906,-22.16082713,-69.67663056
AMAQAG02_stripped.cif,0.728412225,0.830887504,0.495065,3585.21,0.82812,-2.60E+00,-3.49E+00,-3.43E+00,-8.510913139,-24.17062017,-22.05000415,-67.15077816
AMAQEK_stripped.cif,0.729759916,0.762596047,0.705204,2696.15,0.7466,-2.38E+00,-3.13E+00,-2.86E+00,-12.02222389,-19.87659319,-18.5639415,-42.12015394
AMILOY_stripped.cif,0.963303697,1.042440439,1.00746,1126.39,0.60286,-3.51E+00,-4.16E+00,-4.42E+00,-22.92130752,-43.66240378,-40.17856567,-71.20032112
AMILUE_stripped.cif,1.044698084,1.056204082,0.982366,1120,0.60884,-3.36E+00,-4.24E+00,-4.54E+00,-22.78551965,-45.93760095,-40.25270042,-79.65581671
AMIMAL_stripped.cif,0.977751491,1.044174298,0.988926,1137.35,0.6074,-3.44E+00,-3.97E+00,-4.37E+00,-22.95716109,-44.80902045,-39.70051257,-72.60794389
AMIMEP_stripped.cif,0.586095351,0.708674943,1.51056,134.407,0.38428,-3.73E+00,-4.00E+00,-5.07E+00,-25.91364247,-47.02886488,-42.4413155,-80.97024802
AMIYIF_stripped.cif,0.587770438,0.760362161,1.34761,225.734,0.54876,-4.02E+00,-3.94E+00,-4.13E+00,-24.83195218,-31.36200214,-35.33861722,-22.15965366
AMOCAH_stripped.cif,0.636897925,0.739475824,1.67445,1564.49,0.61022,-3.32E+00,-3.53E+00,-3.75E+00,-17.17723707,-22.51316989,-27.91010891,-24.29962934
AMOFAK_stripped.cif,0.827901475,0.922901319,0.577283,2936.09,0.78152,-2.75E+00,-3.86E+00,-3.26E+00,-12.02470066,-33.99832859,-20.45965006,-80.46659623
AMOYOR_stripped.cif,0.654158245,0.684700872,1.16972,537.684,0.4671,-3.24E+00,-3.69E+00,-3.55E+00,-23.55306875,-29.41538632,-31.96012195,-20.8740384
AMUFOF_stripped.cif,0.639863843,0.708750533,1.34461,595.429,0.50074,-3.40E+00,-4.53E+00,-3.82E+00,-20.95024574,-41.31655298,-29.65582564,-86.78220853
AMUKIE_stripped.cif,0.640154351,0.65588148,1.98571,462.612,0.40392,-3.32E+00,-3.79E+00,-3.91E+00,-22.71430566,-34.78020972,-34.54296642,-41.76584008
AMUWIP_stripped.cif,0.889872355,0.998186514,1.32152,919.782,0.53352,-3.38E+00,-3.56E+00,-3.82E+00,-18.18096183,-22.80621091,-25.65731637,-12.13234632
AMUWUB_stripped.cif,0.939285569,1.017179054,0.914151,1361.46,0.64902,-3.13E+00,-3.60E+00,-3.87E+00,-14.09181758,-21.33044692,-27.00188178,-42.65333626
AMUXAI_stripped.cif,0.937362401,1.018640176,0.940824,1339.6,0.64008,-3.11E+00,-3.56E+00,-3.96E+00,-14.43484483,-21.67192567,-27.44860905,-42.46320195
AMUXIR_stripped.cif,0.622943108,0.731411466,1.21051,791.141,0.4871,-3.51E+00,-3.71E+00,-3.95E+00,-21.68077077,-26.84658162,-32.87625894,-21.90085472
ANAGON_stripped.cif,0.610810224,0.78461658,2.10074,1562.03,0.58356,-3.41E+00,-4.15E+00,-3.93E+00,-14.86033664,-30.68192161,-35.33922206,-76.51443733
ANAWIX_stripped.cif,0.700676897,0.73692769,1.52823,1248.8,0.56148,-3.12E+00,-4.22E+00,-4.54E+00,-18.31902918,-41.30412391,-52.76274397,-89.32275968
ANAWOD_stripped.cif,0.785753244,0.840584057,1.43826,1376.42,0.59186,-3.34E+00,-3.67E+00,-3.76E+00,-17.62765237,-28.06627929,-33.27541727,-43.03952216
ANIDIL_stripped.cif,0.647621571,0.706992436,1.49981,400.892,0.40752,-4.02E+00,-4.05E+00,-4.25E+00,-21.93323765,-27.17993987,-29.73735692,-16.08675838
ANUGEW_stripped.cif,1.008818541,1.159625236,0.443471,2023.94,0.82766,-2.85E+00,-3.23E+00,-3.23E+00,-11.09095323,-16.03905955,-16.29145066,-26.53409705
ANUGIA_stripped.cif,0.830883017,1.141532862,0.603668,2143.03,0.7834,-2.96E+00,-3.21E+00,-3.20E+00,-12.30909776,-16.7434591,-17.25620713,-25.21103022
ANUGOG_stripped.cif,0.850548217,1.056012107,0.58467,2341,0.7768,-3.01E+00,-3.25E+00,-3.26E+00,-13.0925236,-17.99018712,-18.48014854,-25.57204463
ANUGUM_stripped.cif,0.846394024,0.917257571,0.68036,2348.11,0.744,-2.76E+00,-3.10E+00,-3.10E+00,-14.97975963,-19.14905135,-20.43750986,-14.83982009
APARAM_stripped.cif,1.043878016,1.079215264,0.965457,952.176,0.5942,-4.92E+00,-4.52E+00,-5.94E+00,-30.5252537,-32.33454258,-41.10490058,-52.39637149
APAYIB_stripped.cif,0.624500735,0.775832453,1.10941,1735.04,0.6101,-2.83E+00,-4.84E+00,-4.14E+00,-20.26276174,-47.55621373,-39.19888699,-103.6783794
APAYOH_stripped.cif,0.636045353,0.787549025,1.11146,1854.07,0.61572,-2.87E+00,-4.37E+00,-3.82E+00,-20.15407863,-45.75903747,-36.50227064,-99.51431715
APAYUN_stripped.cif,0.613371346,0.779897219,1.04671,1619.09,0.6149,-2.94E+00,-4.27E+00,-3.83E+00,-19.2526923,-40.81712182,-34.87240485,-83.38502813
APAZAU_stripped.cif,0.65498852,0.81769359,0.970314,2164.01,0.63638,-2.78E+00,-4.54E+00,-3.80E+00,-19.24029254,-45.54541541,-37.26401863,-101.5904922
APAZEY_stripped.cif,0.672579934,0.820233653,0.97171,2152.81,0.63522,-2.80E+00,-4.43E+00,-3.65E+00,-19.08070249,-42.81514067,-34.21459981,-93.48782019
APAZIC_stripped.cif,0.686837285,0.851839059,0.893607,2110.59,0.65452,-2.74E+00,-4.06E+00,-3.55E+00,-18.32814417,-39.39324626,-33.02336399,-84.3778074
APAZOI_stripped.cif,0.631675061,0.805237075,1.14648,1536.53,0.61154,-3.31E+00,-4.09E+00,-4.03E+00,-19.77131884,-40.47737087,-35.09388265,-85.47404891
APEBEE_stripped.cif,0.608816892,0.732978056,1.31041,980.462,0.50734,-3.79E+00,-4.59E+00,-4.98E+00,-22.85626229,-43.18081585,-41.76781957,-70.92242565
AQATER_stripped.cif,0.719463876,0.787460475,1.16397,587.635,0.45106,-3.14E+00,-3.52E+00,-3.54E+00,-19.85504869,-24.31203219,-27.24170314,-16.92657393
AQEKOX_stripped.cif,0.611915459,0.677781183,0.839959,2062.69,0.69244,-2.92E+00,-4.74E+00,-3.70E+00,-12.3246346,-39.17512621,-30.06745518,-81.88316561
AQEKUD_stripped.cif,0.624751211,0.687521827,0.78993,2213.13,0.70176,-2.90E+00,-4.72E+00,-3.89E+00,-11.87668216,-43.02136598,-33.62060972,-100.9561997
AQIFOW_stripped.cif,0.599862339,0.645159845,1.47739,348.258,0.43748,-2.69E+00,-4.93E+00,-3.74E+00,-21.55621683,-47.9179202,-44.54601719,-60.03211947
AQOWIN_stripped.cif,0.580121757,0.692355968,1.17999,1319.16,0.62452,-3.74E+00,-4.00E+00,-4.75E+00,-17.7900326,-35.01208638,-37.41321507,-64.93588946
AQOWUZ_stripped.cif,0.594616823,0.6986459,0.919979,1431.1,0.72532,-3.79E+00,-4.28E+00,-4.37E+00,-13.56214726,-39.90259075,-45.10444594,-97.78048384
AQUDIB_stripped.cif,0.629770342,0.835421669,1.35485,873.924,0.57732,-4.00E+00,-4.11E+00,-4.09E+00,-11.59736957,-20.38989224,-30.25934565,-48.2385407
ARADEE_stripped.cif,0.731330851,0.776899404,1.18176,2028.12,0.6472,-2.99E+00,-3.60E+00,-3.39E+00,-16.6943853,-29.28089138,-26.74767217,-57.21883203
ARAGOR_stripped.cif,0.596790561,0.779476719,1.15627,1090.76,0.5848,-3.73E+00,-4.06E+00,-4.39E+00,-18.0321927,-36.85788568,-35.62053207,-68.7613583
ARAJEK_stripped.cif,0.600475186,0.796432783,1.17326,370.767,0.51172,-3.89E+00,-3.66E+00,-4.08E+00,-26.08154314,-31.63978448,-33.69996329,-15.80614422
ARAJIO_stripped.cif,0.629784602,0.765066979,1.16598,800.333,0.50118,-3.54E+00,-3.62E+00,-3.76E+00,-25.66876032,-31.0592391,-33.26805899,-15.78802304
ARAJOU_stripped.cif,0.608166469,0.735936464,1.19946,708.356,0.49082,-3.66E+00,-3.78E+00,-3.87E+00,-26.48493306,-32.37279797,-34.42012135,-16.44245008
ARAKAH_stripped.cif,0.629149556,0.762490254,1.1858,788.298,0.50502,-3.63E+00,-3.65E+00,-3.82E+00,-25.78224753,-31.20717515,-33.44746414,-16.05431984
ARICOT_stripped.cif,0.656572503,0.786473868,1.48742,489.926,0.41592,-3.75E+00,-3.92E+00,-4.09E+00,-22.73391264,-27.64742547,-31.18737359,-19.14827057
AROFAP_stripped.cif,0.634445024,0.791553814,1.16997,1155.94,0.57864,-3.61E+00,-4.44E+00,-4.60E+00,-22.41815863,-40.85263098,-42.15265796,-77.18233976
AROFET_stripped.cif,0.712376919,0.91834126,0.856166,2011.61,0.68804,-3.24E+00,-5.04E+00,-4.10E+00,-16.54537732,-41.25353237,-35.87424415,-70.04603237
AROSUW_stripped.cif,0.676129117,0.752877811,0.981195,1579.34,0.66614,-3.22E+00,-3.98E+00,-3.85E+00,-13.8397891,-30.98287073,-26.76268011,-69.19376578
AROTAD_stripped.cif,0.686425326,0.752496347,1.04439,1833.95,0.6644,-3.15E+00,-4.06E+00,-3.68E+00,-14.53093733,-31.81175237,-27.83687549,-66.17999163
ARUTUE_stripped.cif,0.611937748,0.770692987,1.33501,1035.82,0.53294,-3.78E+00,-4.72E+00,-4.79E+00,-18.66993986,-38.27163982,-44.32173146,-53.87208309
ARUYES_stripped.cif,0.661208606,0.729542203,1.47857,1065.86,0.52682,-3.23E+00,-4.25E+00,-4.20E+00,-20.44670173,-38.50176449,-37.19322775,-69.65319707
ARUZAQ_stripped.cif,0.771086762,0.807193276,0.868036,2008.42,0.64806,-2.89E+00,-3.18E+00,-3.19E+00,-15.84365868,-19.00272594,-21.32935857,-11.55704795
ARUZEU_stripped.cif,0.761536948,0.815163178,0.860041,2017.37,0.6489,-2.90E+00,-3.25E+00,-3.19E+00,-15.71923106,-18.80527634,-21.09263031,-11.35240912
ASAFEF_stripped.cif,0.767304317,0.780749951,1.19331,883.967,0.53914,-3.24E+00,-3.73E+00,-3.54E+00,-15.45594077,-19.57393193,-21.07821345,-65.47638086
ASANAL_stripped.cif,0.589150613,0.732362393,1.12307,698.054,0.52442,-3.79E+00,-3.72E+00,-4.01E+00,-21.8449229,-26.29536039,-29.45140847,-73.78895892
ASEPOD_stripped.cif,0.622509326,0.78551277,1.14095,990.996,0.53362,-3.75E+00,-4.82E+00,-4.31E+00,-19.38376386,-42.78445875,-34.4064242,-62.62777832
ASINAT_stripped.cif,0.888450773,0.989694484,0.727417,1736.25,0.6857,-3.33E+00,-3.75E+00,-3.85E+00,-17.27731659,-28.12191856,-26.32462549,-60.08408243
ASINEX_stripped.cif,0.861570849,1.098148244,0.659976,1758.4,0.71196,-3.14E+00,-3.68E+00,-3.79E+00,-15.3430578,-26.32062259,-26.17715388,-55.47610686
ASOFUL_stripped.cif,0.622907925,0.71452255,1.17589,813.497,0.50316,-3.76E+00,-3.73E+00,-4.17E+00,-22.72926924,-28.82786624,-30.90425397,-16.85143949
ASOGAS_stripped.cif,0.652491953,0.78466507,1.07095,1093.83,0.54588,-3.30E+00,-3.44E+00,-3.63E+00,-22.12541845,-26.14712828,-31.10738841,-17.65847808
ASOVEL_stripped.cif,0.725364338,0.757876372,1.03379,821.137,0.49472,-3.21E+00,-3.80E+00,-3.69E+00,-19.66350388,-35.70130776,-35.74484539,-56.70327917
ASOYAK_stripped.cif,0.689476683,0.806874967,1.28975,474.983,0.41876,-3.70E+00,-3.56E+00,-3.86E+00,-20.58015862,-25.08912013,-28.42464885,-16.18436989
ASOYAK01_stripped.cif,0.691487293,0.80836089,1.28975,475.668,0.4189,-3.62E+00,-3.61E+00,-3.83E+00,-20.60268329,-25.05595101,-28.37505524,-16.13003263
ASOYOY_stripped.cif,0.720204799,0.957210639,1.02428,1229.34,0.58456,-4.68E+00,-4.22E+00,-5.13E+00,-27.44453104,-35.37323289,-37.41387893,-24.62102528
ASUBIB_stripped.cif,0.62890773,0.787873318,1.52116,1236.29,0.5344,-2.95E+00,-5.10E+00,-4.74E+00,-19.51029975,-56.58470596,-48.29396275,-115.334793
ASUBIZ_stripped.cif,0.741042815,0.801826135,1.05217,1448.68,0.59942,-3.25E+00,-3.99E+00,-3.94E+00,-19.11575393,-34.84385623,-32.41509282,-62.36911719
ASUWUI_stripped.cif,0.675155773,0.854981558,1.15085,877.122,0.52734,-3.95E+00,-4.04E+00,-4.09E+00,-20.32658436,-30.0437895,-29.76747779,-77.61185006
ATADEG_stripped.cif,0.605810172,0.712034858,1.48454,393.504,0.40064,-3.34E+00,-3.61E+00,-3.64E+00,-25.08443725,-29.72123081,-32.69014076,-15.24173734
ATAJAI_stripped.cif,0.659331362,0.820911781,1.10689,988.889,0.53058,-3.44E+00,-3.71E+00,-3.59E+00,-23.0632975,-27.70542814,-31.18401087,-16.7876879
ATEQEX_stripped.cif,0.602155526,0.707547183,1.52412,359.744,0.41508,-3.90E+00,-4.08E+00,-4.15E+00,-24.01526912,-29.06295457,-32.53508568,-23.69017178
ATESAV_stripped.cif,0.668630954,0.754172441,1.17995,791.045,0.49544,-3.35E+00,-4.75E+00,-4.01E+00,-23.7909713,-50.87772457,-37.5021625,-107.0915144
ATESEZ_stripped.cif,0.684612,0.90880017,1.02081,1168.69,0.5634,-3.72E+00,-4.77E+00,-4.35E+00,-20.25463674,-56.44386075,-49.4355562,-128.7540363
ATESID_stripped.cif,0.683921954,0.908825351,1.01649,1152.12,0.56454,-3.86E+00,-4.75E+00,-4.49E+00,-20.34285331,-59.1269714,-53.25189979,-136.2277735
ATEWON_stripped.cif,0.617503579,0.697260736,1.37236,428.194,0.49902,-4.87E+00,-4.83E+00,-5.10E+00,-29.97742817,-38.78960522,-42.15993534,-78.35517855
ATEXUU_stripped.cif,0.65640967,0.754518809,1.06694,1701,0.63024,-3.43E+00,-4.01E+00,-4.24E+00,-20.17728969,-36.46240149,-35.66911035,-64.89463119
ATEYIH_stripped.cif,0.680375405,0.780708937,1.15524,940.568,0.5209,-3.17E+00,-3.98E+00,-3.76E+00,-21.64871924,-38.72377944,-32.44502302,-71.08363014
ATEYOP_stripped.cif,0.912123705,1.022319887,0.722386,2291.78,0.73192,-2.96E+00,-3.44E+00,-3.33E+00,-16.68913181,-25.9760934,-23.84276009,-69.890361
ATEYUV_stripped.cif,0.909064228,1.010948793,0.751133,2319.45,0.72418,-3.03E+00,-3.61E+00,-3.37E+00,-17.30608897,-34.55067697,-25.72352627,-77.41557283
ATEZAC_stripped.cif,0.888753866,1.022827425,0.687634,2197.5,0.74936,-2.95E+00,-3.77E+00,-3.44E+00,-14.73665208,-30.02720484,-24.87685111,-77.15510093
ATIBAG_stripped.cif,0.589525147,0.688012035,1.64828,528.553,0.46078,-4.87E+00,-3.86E+00,-5.25E+00,-19.59094688,-24.24110104,-26.77667065,-17.3505071
ATIBIP_stripped.cif,0.641375937,0.744390786,1.15421,754.271,0.48276,-3.99E+00,-3.99E+00,-4.09E+00,-24.32944657,-31.11978856,-33.94029462,-44.88748496
ATIBOU_stripped.cif,0.596834518,0.675581307,1.66268,548.878,0.45386,-4.38E+00,-3.83E+00,-4.82E+00,-19.5288584,-24.41480612,-26.5630455,-16.81753985
ATIBOU01_stripped.cif,0.604834935,0.70963031,1.59271,689.404,0.47984,-4.46E+00,-3.96E+00,-4.71E+00,-18.71873781,-23.52233521,-25.57096855,-17.00631064
ATIBOU02_stripped.cif,0.605610992,0.71083129,1.58929,701.623,0.48386,-4.38E+00,-3.92E+00,-4.60E+00,-18.65705433,-23.43219827,-25.50644511,-17.12445802
ATICAH_stripped.cif,0.599391758,0.719201974,1.59515,652.263,0.47396,-4.38E+00,-3.94E+00,-4.70E+00,-18.74368966,-23.13955715,-25.19089866,-15.87129988
ATIDAK_stripped.cif,0.606816517,0.727909519,1.12665,533.234,0.51062,-3.46E+00,-4.14E+00,-3.84E+00,-24.72538266,-31.37623883,-33.44289838,-20.13275316
ATIZUA_stripped.cif,0.595458743,0.689107207,1.12331,688.144,0.53664,-3.70E+00,-3.54E+00,-3.86E+00,-23.26825324,-29.09878485,-32.19381225,-18.35612077
ATOBIW_stripped.cif,0.704477402,0.850357018,1.11276,992.218,0.5264,-3.05E+00,-3.51E+00,-3.48E+00,-19.67606455,-24.64042995,-26.72928374,-19.19822664
ATOLEC_stripped.cif,0.701883878,0.829854174,1.05574,1533.77,0.60022,-3.35E+00,-4.49E+00,-3.82E+00,-19.460985,-41.98872373,-30.60066617,-84.90958255
ATOMIF_stripped.cif,0.715756895,0.766921952,0.758424,2765.64,0.74856,-2.38E+00,-4.04E+00,-3.59E+00,-10.65161577,-31.63977609,-25.85780963,-70.82919772
ATOTIM_stripped.cif,1.136579795,1.145155058,0.861632,1270.61,0.68178,-3.18E+00,-3.31E+00,-3.39E+00,-22.05421658,-27.51130298,-30.1589603,-13.42688882
ATUNUY_stripped.cif,0.679024306,0.746526779,0.756812,3513.52,0.75744,-2.71E+00,-3.66E+00,-3.48E+00,-9.037308268,-30.10524805,-24.64575584,-67.68328109
ATURIS_stripped.cif,0.856094805,0.974190113,0.556224,2422.77,0.78436,-2.85E+00,-3.11E+00,-3.12E+00,-12.78631095,-16.18787569,-18.10467886,-11.76457768
ATUYEU_stripped.cif,0.601139398,0.661207658,1.1327,442.323,0.47382,-3.71E+00,-3.75E+00,-3.93E+00,-26.34131803,-32.26771216,-35.95751827,-19.70300402
AVAGIP_stripped.cif,0.61304859,0.652226028,1.61783,149.127,0.38438,-3.40E+00,-3.86E+00,-3.74E+00,-21.42031729,-26.45868228,-32.0393696,-50.85302005
AVAJUE02_stripped.cif,1.290948563,1.574328802,0.164116,1021.59,0.92922,-2.48E+00,-2.89E+00,-2.96E+00,-7.516750951,-10.88772396,-11.62929335,-14.76765255
AVAKAL02_stripped.cif,1.099769355,1.419416757,0.207415,1291.53,0.91258,-2.52E+00,-2.97E+00,-2.97E+00,-7.797570616,-11.14581663,-11.53382742,-18.65219889
AVAKEP02_stripped.cif,1.096993737,1.40098052,0.244994,1444.89,0.89102,-2.72E+00,-3.10E+00,-3.15E+00,-9.716445928,-14.6851006,-16.19742636,-17.67359432
AVAPIW_stripped.cif,0.739984294,0.842460081,1.1241,930.5,0.49534,-3.74E+00,-3.96E+00,-4.04E+00,-21.16894189,-25.4911238,-30.49087092,-17.0836127
AVEHAM_stripped.cif,0.592526496,0.655021198,1.20992,275.315,0.47356,-3.51E+00,-3.73E+00,-3.76E+00,-24.73557155,-31.53729216,-33.03612377,-18.57650591
AVEJAM_stripped.cif,0.581441035,0.739802483,2.9896,979.822,0.52892,-4.19E+00,-4.05E+00,-4.40E+00,-17.02983023,-27.41844741,-25.72647638,-41.69801174
AVEJEQ_stripped.cif,0.619130912,0.751644712,2.87071,699.554,0.46088,-3.95E+00,-3.99E+00,-4.16E+00,-21.09550342,-27.92607511,-29.25875971,-43.81260488
AVELOD_stripped.cif,0.696968513,0.90762523,0.915242,1516.56,0.60986,-3.36E+00,-3.63E+00,-3.82E+00,-18.25166087,-24.40417952,-28.10475377,-18.29166737
AVEQID_stripped.cif,0.794315131,0.8779435,0.801255,2077.27,0.71052,-2.84E+00,-3.92E+00,-3.68E+00,-14.33507461,-32.37457921,-30.45348932,-72.34722206
AVEROJ_stripped.cif,0.833073129,0.845693236,1.97632,1356.94,0.59604,-3.46E+00,-3.64E+00,-3.62E+00,-16.29157232,-25.23839043,-28.63921936,-34.52056771
AVESOL_stripped.cif,0.631678103,0.76879862,0.954537,1993.07,0.65652,-2.95E+00,-3.40E+00,-3.35E+00,-18.79447385,-28.28587289,-26.97979155,-52.6779537
AVIHIY_stripped.cif,0.809857222,0.837827613,1.62124,1381.24,0.5708,-3.27E+00,-3.80E+00,-3.47E+00,-17.7249184,-37.22292051,-26.56217444,-76.6600684
AVIHOE_stripped.cif,0.809931904,0.834018016,1.66276,1351.9,0.56492,-3.17E+00,-3.54E+00,-3.46E+00,-17.94081532,-26.48667744,-24.72021298,-51.91471765
AVILEY_stripped.cif,1.032152793,1.378805111,0.699405,1682.91,0.81734,-3.08E+00,-3.30E+00,-3.61E+00,-12.6508594,-15.46882563,-20.25590633,-17.0354637
AVIMOI_stripped.cif,0.639271281,0.757236556,1.22616,868.446,0.52424,-3.37E+00,-4.14E+00,-4.08E+00,-22.68673571,-40.60340444,-39.48995313,-78.40330194
AVINAV_stripped.cif,0.680388097,0.775812805,1.04802,1134.29,0.53606,-3.48E+00,-4.16E+00,-4.30E+00,-18.8988527,-38.0095418,-37.59176331,-81.67868344
AVIPOL_stripped.cif,0.747201991,0.81786339,0.939158,1462.7,0.60734,-3.35E+00,-4.50E+00,-4.01E+00,-17.29948128,-37.87153776,-34.22812509,-77.57557829
AVIVAC_stripped.cif,0.869123133,1.073353903,0.800418,1457.03,0.6784,-3.66E+00,-4.15E+00,-5.25E+00,-19.29166559,-32.36839616,-55.84767704,-68.29608961
AVIVOQ_stripped.cif,0.853400673,1.077064702,0.79419,1499.46,0.67952,-3.79E+00,-3.92E+00,-4.25E+00,-20.88651126,-29.63257775,-31.4070961,-24.86805116
AVIVUW_stripped.cif,0.840038309,1.0806539,0.888352,1477.47,0.66084,-3.85E+00,-4.15E+00,-6.11E+00,-19.66521638,-38.29126266,-68.37490273,-77.89799942
AVODEW_stripped.cif,0.661819309,0.748508201,1.38905,342.329,0.48404,-4.07E+00,-4.55E+00,-4.93E+00,-24.48141053,-36.61970836,-56.33492746,-68.74791829
AVOWIT_stripped.cif,0.631307777,0.727365552,1.53011,1759.57,0.61322,-3.20E+00,-3.69E+00,-3.85E+00,-18.84736041,-33.27237125,-37.51801986,-61.89057518
AVUBIC_stripped.cif,0.625731107,0.697292128,0.894143,1051.72,0.59,-3.45E+00,-3.65E+00,-3.64E+00,-23.01081486,-27.89149341,-30.1792905,-15.24414922
AWAKIU_stripped.cif,0.584240737,0.671011689,1.21234,453.074,0.47412,-4.09E+00,-3.81E+00,-4.35E+00,-24.08712591,-29.32968303,-31.87621427,-16.2768263
AWASIC_stripped.cif,0.784928105,0.953249253,1.28621,1831.14,0.677,-3.10E+00,-3.57E+00,-3.76E+00,-13.54299583,-20.27928288,-23.4822211,-20.56829252
AWAWUQ_stripped.cif,0.675456625,0.795213124,1.15462,885.078,0.50614,-3.93E+00,-4.04E+00,-4.28E+00,-20.2613283,-25.51950258,-30.5607564,-22.2686667
AWEDOW_stripped.cif,0.653883704,0.845047163,1.06034,819.865,0.54108,-3.89E+00,-3.89E+00,-3.89E+00,-18.00563557,-23.3524702,-26.95604071,-21.06912516
AWEJIW_stripped.cif,1.021349338,1.036629295,1.19375,1114.32,0.59548,-2.80E+00,-3.78E+00,-3.39E+00,-20.99242339,-35.22356334,-34.19602392,-81.51306615
AWEVIJ_stripped.cif,0.983725041,1.029532711,0.814735,1364.24,0.6232,-3.78E+00,-4.44E+00,-5.01E+00,-23.31576003,-35.77951829,-38.68342903,-65.91089047
AWEXOR_stripped.cif,0.777245526,0.833804115,1.17466,933.525,0.5077,-3.12E+00,-3.32E+00,-3.45E+00,-18.53990613,-22.35708707,-25.18616386,-15.49073539
AWEXUX_stripped.cif,0.786826637,0.834616505,1.18929,910.306,0.50646,-3.18E+00,-3.46E+00,-3.51E+00,-18.88888149,-23.02643048,-25.77655645,-15.88016208
AWIBAL_stripped.cif,0.648418564,0.723427758,1.62527,996.995,0.51076,-3.11E+00,-3.74E+00,-3.64E+00,-22.54851614,-33.7363169,-33.95112339,-54.56024536
AWOFOI_stripped.cif,0.621844871,0.736569389,1.31908,1667.83,0.61112,-3.10E+00,-4.80E+00,-4.21E+00,-18.03296601,-54.86887502,-41.69474374,-131.2375126
AWUNOX_stripped.cif,0.967780973,1.265980128,0.362432,1761.49,0.84944,-2.77E+00,-3.10E+00,-3.12E+00,-10.00091532,-14.18931252,-16.68635797,-18.87353701
AWUNUD_stripped.cif,0.944973937,1.237724656,0.383391,1828.31,0.84252,-2.81E+00,-3.15E+00,-3.27E+00,-10.33600247,-14.76972628,-17.51207873,-20.13182711
AXAWED_stripped.cif,0.653344712,0.693075899,1.38933,530.054,0.42042,-3.45E+00,-3.47E+00,-3.75E+00,-21.07484932,-28.19396965,-34.98510508,-30.00987823
AXAWIH_stripped.cif,0.637260514,0.679839282,1.60164,443.982,0.4027,-3.83E+00,-3.43E+00,-4.03E+00,-22.28725358,-29.20979329,-35.61440741,-29.62009705
AXAZUV_stripped.cif,0.642547612,0.802231716,1.06776,2164.21,0.69784,-3.09E+00,-3.68E+00,-3.69E+00,-9.377468627,-21.09384178,-23.2708401,-50.56944914
AXEBUB_stripped.cif,0.657215575,0.816966728,1.9108,188.894,0.31656,-3.49E+00,-3.72E+00,-3.85E+00,-16.15366542,-19.32264142,-20.97874433,-11.28063356
AXEKOF_stripped.cif,0.647926476,0.701763935,1.18212,974.194,0.49626,-3.29E+00,-3.50E+00,-3.53E+00,-16.20758968,-26.21793042,-26.30260905,-41.00376665
AXEWAB_stripped.cif,0.672818005,0.748811877,1.22272,554.712,0.45494,-3.32E+00,-3.59E+00,-3.53E+00,-19.48496696,-22.91196552,-25.50923572,-13.26313106
AXINAX01_stripped.cif,1.122805136,1.289576913,0.402001,1495.04,0.82914,-2.96E+00,-3.88E+00,-3.74E+00,-13.46581975,-31.61097651,-27.42311619,-70.8547378
AXINIF_stripped.cif,0.937087898,0.983126764,0.750661,1992.47,0.6819,-3.22E+00,-3.59E+00,-3.80E+00,-17.88076513,-26.78569869,-28.26949861,-71.78789158
AXIPEE_stripped.cif,0.595689076,0.80726977,1.68088,1066.07,0.58084,-3.84E+00,-3.70E+00,-3.88E+00,-18.32875026,-24.61761557,-26.90472188,-20.95535381
AXIPEE01_stripped.cif,0.639894694,0.833217894,1.50078,1496.91,0.61502,-3.42E+00,-3.48E+00,-3.53E+00,-16.66199856,-22.14442666,-24.45167718,-18.76221043
AXIPEE02_stripped.cif,0.606913158,0.812105486,1.63435,1157.59,0.59546,-3.71E+00,-3.64E+00,-3.86E+00,-17.92902069,-23.95505393,-26.33948715,-20.33127689
AXIPEE03_stripped.cif,0.610714447,0.815763645,1.61298,1220.4,0.59428,-3.66E+00,-3.59E+00,-3.73E+00,-17.73237114,-23.66600673,-26.07113983,-20.14600296
AXOCAS_stripped.cif,0.580439115,0.723337436,1.51664,323.645,0.42196,-3.85E+00,-4.59E+00,-4.54E+00,-21.27576584,-40.07602422,-38.60322637,-68.0310303
AXUGEH_stripped.cif,0.661441626,0.72911131,1.09241,1233.56,0.54578,-2.84E+00,-3.10E+00,-3.06E+00,-19.86613698,-24.25246156,-26.1599912,-15.86093324
